"N5HC","26-Nov-2019","48","48","48","48","10000"
"N5HD","26-Nov-2019","13","13","13","13","3000"
"N5HE","26-Nov-2019","33","33","33","33","6500"
"N5HF","26-Nov-2019","15","15","15","15","2000"
"N5HG","26-Nov-2019","5","5","5","5","1500"
"N5HH","26-Nov-2019","77","77","77","77","23100"
"N5HI","26-Nov-2019","19","19","19","19","6000"
"N5HJ","26-Nov-2019","57","57","57","57","18600"
"N5HK","26-Nov-2019","84","84","84","84","24600"
"N5HL","26-Nov-2019","87","87","87","87","28400"
"N5HM","26-Nov-2019","13","13","13","13","9600"
"N5HN","26-Nov-2019","184","184","184","184","62600"
"N5HO","26-Nov-2019","441","441","441","441","99500"
"N5HP","26-Nov-2019","182","182","182","182","39000"
"N5HU","26-Nov-2019","497","497","497","497","160600"
"N5LA","26-Nov-2019","25","25","25","25","59600"
"N5LB","26-Nov-2019","31","31","31","31","39500"
"N5LC","26-Nov-2019","12","12","12","12","10000"
"N5LD","26-Nov-2019","1","1","1","1","3000"
"N5LE","26-Nov-2019","5","5","5","5","6500"
"N5LF","26-Nov-2019","0.01","0.01","0.01","0.01","2000"
"N5LG","26-Nov-2019","4","4","4","4","1500"
"N5LH","26-Nov-2019","60","60","60","60","23100"
"N5LI","26-Nov-2019","19","19","19","19","6000"
"N5LJ","26-Nov-2019","64","64","64","64","18600"
"N5LK","26-Nov-2019","63","63","63","63","24600"
"N5LL","26-Nov-2019","94","94","94","94","28400"
"N5LM","26-Nov-2019","37","37","37","37","9600"
"N5LN","26-Nov-2019","194","194","194","194","62600"
"N5LO","26-Nov-2019","101","101","101","101","99500"
"N5LP","26-Nov-2019","81","81","81","81","39000"
"N5LU","26-Nov-2019","378","378","378","378","160600"
"N6DA","26-Nov-2019","40","40","40","40","59600"
"N6DB","26-Nov-2019","27","27","27","27","39500"
"N6DC","26-Nov-2019","7","7","7","7","10000"
"N6DD","26-Nov-2019","4","4","4","4","3000"
"N6DE","26-Nov-2019","4","4","4","4","6500"
"N6DF","26-Nov-2019","0.01","0.01","0.01","0.01","2000"
"N6DG","26-Nov-2019","0.01","0.01","0.01","0.01","1500"
"N6DH","26-Nov-2019","20","20","20","20","23100"
"N6DI","26-Nov-2019","4","4","4","4","6000"
"N6DJ","26-Nov-2019","-1","-1","-1","-1","18600"
"N6DK","26-Nov-2019","22","22","22","22","24600"
"N6DL","26-Nov-2019","-1","-1","-1","-1","28400"
"N6DM","26-Nov-2019","-8","-8","-8","-8","9600"
"N6DN","26-Nov-2019","13","13","13","13","62600"
"N6DO","26-Nov-2019","57","57","57","57","99500"
"N6DP","26-Nov-2019","87","87","87","87","39000"
"N6DU","26-Nov-2019","35","35","35","35","160600"
"N6HA","26-Nov-2019","43","43","43","43","59600"
"N6HB","26-Nov-2019","32","32","32","32","39500"
"N6HC","26-Nov-2019","9","9","9","9","10000"
"N6HD","26-Nov-2019","4","4","4","4","3000"
"N6HE","26-Nov-2019","4","4","4","4","6500"
"N6HF","26-Nov-2019","0.01","0.01","0.01","0.01","2000"
"N6HG","26-Nov-2019","0.01","0.01","0.01","0.01","1500"
"N6HH","26-Nov-2019","21","21","21","21","23100"
"N6HI","26-Nov-2019","4","4","4","4","6000"
"N6HJ","26-Nov-2019","8","8","8","8","18600"
"N6HK","26-Nov-2019","23","23","23","23","24600"
"N6HL","26-Nov-2019","10","10","10","10","28400"
"N6HM","26-Nov-2019","1","1","1","1","9600"
"N6HN","26-Nov-2019","34","34","34","34","62600"
"N6HO","26-Nov-2019","73","73","73","73","99500"
"N6HP","26-Nov-2019","91","91","91","91","39000"
"N6HU","26-Nov-2019","85","85","85","85","160600"
"N6LA","26-Nov-2019","3","3","3","3","59600"
"N6LB","26-Nov-2019","5","5","5","5","39500"
"N6LC","26-Nov-2019","2","2","2","2","10000"
"N6LD","26-Nov-2019","0.01","0.01","0.01","0.01","3000"
"N6LE","26-Nov-2019","0.01","0.01","0.01","0.01","6500"
"N6LF","26-Nov-2019","0.01","0.01","0.01","0.01","2000"
"N6LG","26-Nov-2019","0.01","0.01","0.01","0.01","1500"
"N6LH","26-Nov-2019","1","1","1","1","23100"
"N6LI","26-Nov-2019","0.01","0.01","0.01","0.01","6000"
"N6LJ","26-Nov-2019","9","9","9","9","18600"
"N6LK","26-Nov-2019","1","1","1","1","24600"
"N6LL","26-Nov-2019","11","11","11","11","28400"
"N6LM","26-Nov-2019","9","9","9","9","9600"
"N6LN","26-Nov-2019","21","21","21","21","62600"
"N6LO","26-Nov-2019","16","16","16","16","99500"
"N6LP","26-Nov-2019","4","4","4","4","39000"
"N6LU","26-Nov-2019","50","50","50","50","160600"
"NADA","26-Nov-2019","29","29","29","29","59600"
"NADB","26-Nov-2019","22","22","22","22","39500"
"NADC","26-Nov-2019","6","6","6","6","10000"
"NADD","26-Nov-2019","3","3","3","3","3000"
"NADE","26-Nov-2019","3","3","3","3","6500"
"NADF","26-Nov-2019","0.01","0.01","0.01","0.01","2000"
"NADG","26-Nov-2019","0.01","0.01","0.01","0.01","1500"
"NADH","26-Nov-2019","18","18","18","18","23100"
"NADI","26-Nov-2019","4","4","4","4","6000"
"NADJ","26-Nov-2019","2","2","2","2","18600"
"NADK","26-Nov-2019","20","20","20","20","24600"
"NADL","26-Nov-2019","1","1","1","1","28400"
"NADM","26-Nov-2019","-3","-3","-3","-3","9600"
"NADN","26-Nov-2019","18","18","18","18","62600"
"NADO","26-Nov-2019","41","41","41","41","99500"
"NADP","26-Nov-2019","74","74","74","74","39000"
"NADU","26-Nov-2019","22","22","22","22","160600"
"NAHA","26-Nov-2019","31","31","31","31","59600"
"NAHB","26-Nov-2019","24","24","24","24","39500"
"NAHC","26-Nov-2019","6","6","6","6","10000"
"NAHD","26-Nov-2019","3","3","3","3","3000"
"NAHE","26-Nov-2019","3","3","3","3","6500"
"NAHF","26-Nov-2019","0.01","0.01","0.01","0.01","2000"
"NAHG","26-Nov-2019","0.01","0.01","0.01","0.01","1500"
"NAHH","26-Nov-2019","19","19","19","19","23100"
"NAHI","26-Nov-2019","4","4","4","4","6000"
"NAHJ","26-Nov-2019","7","7","7","7","18600"
"NAHK","26-Nov-2019","21","21","21","21","24600"
"NAHL","26-Nov-2019","8","8","8","8","28400"
"NAHM","26-Nov-2019","1","1","1","1","9600"
"NAHN","26-Nov-2019","30","30","30","30","62600"
"NAHO","26-Nov-2019","49","49","49","49","99500"
"NAHP","26-Nov-2019","77","77","77","77","39000"
"NAHU","26-Nov-2019","47","47","47","47","160600"
"NALA","26-Nov-2019","2","2","2","2","59600"
"NALB","26-Nov-2019","2","2","2","2","39500"
"NALC","26-Nov-2019","0.01","0.01","0.01","0.01","10000"
"NALD","26-Nov-2019","0.01","0.01","0.01","0.01","3000"
"NALE","26-Nov-2019","0.01","0.01","0.01","0.01","6500"
"NALF","26-Nov-2019","0.01","0.01","0.01","0.01","2000"
"NALG","26-Nov-2019","0.01","0.01","0.01","0.01","1500"
"NALH","26-Nov-2019","1","1","1","1","23100"
"NALI","26-Nov-2019","0.01","0.01","0.01","0.01","6000"
"NALJ","26-Nov-2019","5","5","5","5","18600"
"NALK","26-Nov-2019","1","1","1","1","24600"
"NALL","26-Nov-2019","7","7","7","7","28400"
"NALM","26-Nov-2019","4","4","4","4","9600"
"NALN","26-Nov-2019","12","12","12","12","62600"
"NALO","26-Nov-2019","8","8","8","8","99500"
"NALP","26-Nov-2019","3","3","3","3","39000"
"NALU","26-Nov-2019","25","25","25","25","160600"
"NAST","26-Nov-2019","5289.6","5320.75","5284.08","5313.43","0"
"NBI","26-Nov-2019","3726.35","3730.41","3705.41","3718.9","0"
"NCFD","26-Nov-2019","78.2","82.38","75.22","75.42","0"
"NCFI","26-Nov-2019","68.25","70.44","68.15","69.05","0"
"NCOF","26-Nov-2019","65.27","66.86","64.87","65.57","0"
"NCOH","26-Nov-2019","63.28","64.37","62.98","63.68","0"
"NCTH","26-Nov-2019","60.19","61.39","59.6","60.69","0"
"NCTW","26-Nov-2019","62.68","67.56","61.49","62.78","0"
"NDFD","26-Nov-2019","78","85","78","85","0"
"NDFI","26-Nov-2019","71","75","71","74","0"
"NDOF","26-Nov-2019","70","72","69","72","0"
"NDOH","26-Nov-2019","69","72","69","71","0"
"NDTH","26-Nov-2019","72","75","72","73","0"
"NDTW","26-Nov-2019","64","72","62","71","0"
"NDXT","26-Nov-2019","5176.02","5185.29","5158.77","5178.33","0"
"NDXX","26-Nov-2019","3357.73","3366.68","3352.5","3365.35","0"
"NDY","26-Nov-2019","8374.26","8398.04","8364.11","8385.75","0"
"NFA","26-Nov-2019","71.31","71.88","71.31","71.88","0"
"NQGM","26-Nov-2019","2515.25","2526.98","2508.38","2513.93","0"
"NQGS","26-Nov-2019","4077.85","4089.3","4073.32","4084.09","0"
"NSHD","26-Nov-2019","17","1419","17","1348","0"
"NSHF","26-Nov-2019","2","682","-163","239","0"
"NSHR","26-Nov-2019","1.11","1.67","0.88","1.17","0"
"NSHU","26-Nov-2019","19","1727","19","1587","0"
"NVLD","26-Nov-2019","0.74","1884.86","0.74","1884.86","0"
"NVLF","26-Nov-2019","22.86","85.88","-269.39","59.53","0"
"NVLR","26-Nov-2019","31.51","31.51","0.78","1.03","0"
"NVLU","26-Nov-2019","23.61","1944.4","23.61","1944.4","0"
"NXTQ","26-Nov-2019","541.16","545.1","540.91","544.69","0"
"NYA","26-Nov-2019","13532.56","13564.63","13513.11","13559.71","0"
"NYDA","26-Nov-2019","31","31","31","31","59600"
"NYDB","26-Nov-2019","24","24","24","24","39500"
"NYDC","26-Nov-2019","6","6","6","6","10000"
"NYDD","26-Nov-2019","3","3","3","3","3000"
"NYDE","26-Nov-2019","3","3","3","3","6500"
"NYDF","26-Nov-2019","0.01","0.01","0.01","0.01","2000"
"NYDG","26-Nov-2019","0.01","0.01","0.01","0.01","1500"
"NYDH","26-Nov-2019","18","18","18","18","23100"
"NYDI","26-Nov-2019","4","4","4","4","6000"
"NYDJ","26-Nov-2019","1","1","1","1","18600"
"NYDK","26-Nov-2019","20","20","20","20","24600"
"NYDL","26-Nov-2019","0.01","0.01","0.01","0.01","28400"
"NYDM","26-Nov-2019","-3","-3","-3","-3","9600"
"NYDN","26-Nov-2019","17","17","17","17","62600"
"NYDO","26-Nov-2019","44","44","44","44","99500"
"NYDP","26-Nov-2019","74","74","74","74","39000"
"NYDU","26-Nov-2019","28","28","28","28","160600"
"NYHA","26-Nov-2019","33","33","33","33","59600"
"NYHB","26-Nov-2019","26","26","26","26","39500"
"NYHC","26-Nov-2019","6","6","6","6","10000"
"NYHD","26-Nov-2019","3","3","3","3","3000"
"NYHE","26-Nov-2019","3","3","3","3","6500"
"NYHF","26-Nov-2019","0.01","0.01","0.01","0.01","2000"
"NYHG","26-Nov-2019","0.01","0.01","0.01","0.01","1500"
"NYHH","26-Nov-2019","19","19","19","19","23100"
"NYHI","26-Nov-2019","4","4","4","4","6000"
"NYHJ","26-Nov-2019","7","7","7","7","18600"
"NYHK","26-Nov-2019","21","21","21","21","24600"
"NYHL","26-Nov-2019","8","8","8","8","28400"
"NYHM","26-Nov-2019","1","1","1","1","9600"
"NYHN","26-Nov-2019","30","30","30","30","62600"
"NYHO","26-Nov-2019","53","53","53","53","99500"
"NYHP","26-Nov-2019","77","77","77","77","39000"
"NYHU","26-Nov-2019","57","57","57","57","160600"
"NYLA","26-Nov-2019","2","2","2","2","59600"
"NYLB","26-Nov-2019","2","2","2","2","39500"
"NYLC","26-Nov-2019","0.01","0.01","0.01","0.01","10000"
"NYLD","26-Nov-2019","0.01","0.01","0.01","0.01","3000"
"NYLE","26-Nov-2019","0.01","0.01","0.01","0.01","6500"
"NYLF","26-Nov-2019","0.01","0.01","0.01","0.01","2000"
"NYLG","26-Nov-2019","0.01","0.01","0.01","0.01","1500"
"NYLH","26-Nov-2019","1","1","1","1","23100"
"NYLI","26-Nov-2019","0.01","0.01","0.01","0.01","6000"
"NYLJ","26-Nov-2019","6","6","6","6","18600"
"NYLK","26-Nov-2019","1","1","1","1","24600"
"NYLL","26-Nov-2019","8","8","8","8","28400"
"NYLM","26-Nov-2019","4","4","4","4","9600"
"NYLN","26-Nov-2019","13","13","13","13","62600"
"NYLO","26-Nov-2019","9","9","9","9","99500"
"NYLP","26-Nov-2019","3","3","3","3","39000"
"NYLU","26-Nov-2019","29","29","29","29","160600"
"OEX","26-Nov-2019","1396.27","1398.96","1394.39","1397.76","994361000"
"OFIN","26-Nov-2019","9294.39","9323.98","9284.7","9308.76","0"
"OILBR","26-Nov-2019","63.65","64.25","63.65","64.25","0"
"OILSW","26-Nov-2019","57.92","58.38","57.92","58.38","665276"
"OIV","26-Nov-2019","30.32","30.96","30.12","30.55","0"
"ONE","26-Nov-2019","1396.27","1398.96","1394.39","1397.76","0"
"OSX","26-Nov-2019","68.92","69.08","67.29","67.49","0"
"OVX","26-Nov-2019","31.31","31.49","30.54","31.25","0"
"PLD","26-Nov-2019","1767.9","1791.9","1752","1782.3","6355"
"PLT","26-Nov-2019","900.4","919","896.4","911.7","13642"
"QSHD","26-Nov-2019","10","1607","10","1580","0"
"QSHF","26-Nov-2019","6","499","-412","21","0"
"QSHR","26-Nov-2019","1.6","1.6","0.72","1.01","0"
"QSHU","26-Nov-2019","16","1736","16","1601","0"
"QVLD","26-Nov-2019","0.22","953.26","0.22","953.26","0"
"QVLF","26-Nov-2019","0.4","163.8","-74.56","105.58","0"
"QVLR","26-Nov-2019","2.76","2.76","0.54","1.11","0"
"QVLU","26-Nov-2019","0.63","1058.85","0.63","1058.85","0"
"R1FD","26-Nov-2019","73.52","80.94","73.52","79.03","0"
"R1FI","26-Nov-2019","71.01","73.42","71.01","72.71","0"
"R1OF","26-Nov-2019","70.01","71.71","69.9","71.11","0"
"R1OH","26-Nov-2019","69.9","72.01","69.9","71.41","0"
"R1TH","26-Nov-2019","70.01","71.61","70.01","71.31","0"
"R1TW","26-Nov-2019","65.19","71.31","65.19","71.21","0"
"R2FD","26-Nov-2019","80.86","85","73.95","74.04","0"
"R2FI","26-Nov-2019","66.12","67.99","65.62","65.7","0"
"R2OF","26-Nov-2019","63.9","65.57","63.43","63.43","0"
"R2OH","26-Nov-2019","62.19","63.75","61.83","62.12","0"
"R2TH","26-Nov-2019","58.7","59.86","58.2","58.28","0"
"R2TW","26-Nov-2019","61.13","66.27","60.27","60.3","0"
"R3FD","26-Nov-2019","78.67","83.93","76.17","76.3","0"
"R3FI","26-Nov-2019","68.2","70.19","68","68.47","0"
"R3OF","26-Nov-2019","66.4","68.06","66.19","66.49","0"
"R3OH","26-Nov-2019","65.21","66.78","65","65.72","0"
"R3TH","26-Nov-2019","62.81","64.1","62.53","63.11","0"
"R3TW","26-Nov-2019","62.57","67.96","62.53","64.19","0"
"RTCM","26-Nov-2019","239.48","239.82","239.23","239.44","14981700"
"RTRE","26-Nov-2019","197.73","198.58","197.37","197.73","13526400"
"S1FD","26-Nov-2019","75","82","73","78","0"
"S1FI","26-Nov-2019","74","78","74","77","0"
"S1OF","26-Nov-2019","75","76","74","75","0"
"S1OH","26-Nov-2019","75","76","73","74","0"
"S1TH","26-Nov-2019","76","78","76","77","0"
"S1TR","26-Nov-2019","227.35","227.91","225.51","227.85","0"
"S1TW","26-Nov-2019","68","75","67","74","0"
"S2TR","26-Nov-2019","726.53","726.53","720.29","724.25","0"
"S3TR","26-Nov-2019","1248.21","1252.98","1247.57","1250.82","0"
"S4FD","26-Nov-2019","76.75","85.75","76.25","79.75","0"
"S4FI","26-Nov-2019","69.5","71.25","68.5","69.5","0"
"S4OF","26-Nov-2019","70","72.5","69.5","71","0"
"S4OH","26-Nov-2019","68.75","71.25","68.5","70","0"
"S4TH","26-Nov-2019","66","68.25","65.5","68.25","0"
"S4TR","26-Nov-2019","526.52","534.54","526.52","534.49","0"
"S4TW","26-Nov-2019","60.25","70","60.25","65.25","0"
"S5FD","26-Nov-2019","73.5","81.27","73.5","79.28","0"
"S5FI","26-Nov-2019","68.52","71.91","68.52","70.91","0"
"S5OF","26-Nov-2019","69.92","71.11","69.52","70.31","0"
"S5OH","26-Nov-2019","71.11","73.1","70.91","72.31","0"
"S5TH","26-Nov-2019","72.5","74.3","72.5","73.3","0"
"S5TR","26-Nov-2019","553.05","557.13","551.66","556.75","0"
"S5TW","26-Nov-2019","65.13","71.31","65.13","71.11","0"
"S6CD","26-Nov-2019","577.1","581.75","575.14","578.81","0"
"S6CS","26-Nov-2019","1847.92","1859.32","1843.07","1848.12","0"
"S6EP","26-Nov-2019","229.97","229.97","222.45","223.22","0"
"S6FD","26-Nov-2019","88.79","93.47","80.26","80.43","0"
"S6FI","26-Nov-2019","65.38","67.22","64.38","64.54","0"
"S6FP","26-Nov-2019","1021.08","1026.29","1019.28","1021.22","0"
"S6HC","26-Nov-2019","3079.3","3104.74","3074.11","3082.77","0"
"S6IP","26-Nov-2019","1167.02","1174.26","1164.05","1169.31","0"
"S6MP","26-Nov-2019","470.67","473.89","468.65","471.03","0"
"S6OF","26-Nov-2019","66.88","69.73","66.05","66.38","0"
"S6OH","26-Nov-2019","65.05","67.22","65.05","65.21","0"
"S6TH","26-Nov-2019","59.19","61.7","58.86","59.69","0"
"S6TP","26-Nov-2019","819.55","822.36","815.34","817.43","0"
"S6TR","26-Nov-2019","1813.88","1832.94","1813.88","1832.48","0"
"S6TW","26-Nov-2019","58.52","65.05","58.02","58.02","0"
"S6UP","26-Nov-2019","642.91","645.96","640.58","642.33","0"
"S7TR","26-Nov-2019","1109.39","1109.39","1102.27","1106.11","0"
"S8TR","26-Nov-2019","812.33","812.33","802.16","804.1","0"
"S9TR","26-Nov-2019","721.35","723.47","719.22","723.15","0"
"SAAB","26-Nov-2019","2009.37","2010.62","1992.8","2000.04","0"
"SACC","26-Nov-2019","3194.1","3210.08","3188.33","3195.34","0"
"SACN","26-Nov-2019","231.04","231.92","229.11","230.94","0"
"SAER","26-Nov-2019","67.54","67.55","66.99","67.18","0"
"SAIE","26-Nov-2019","199.23","199.56","196.46","197.5","0"
"SAIU","26-Nov-2019","168.72","168.91","166.36","167.25","0"
"SAJR","26-Nov-2019","135.89","136.78","135.3","135.49","0"
"SAJT","26-Nov-2019","99.84","100.31","99.23","99.37","0"
"SANA","26-Nov-2019","4597.34","4630.17","4588.54","4610.16","0"
"SANC","26-Nov-2019","4453.72","4480.95","4445.32","4462.74","0"
"SAPE","26-Nov-2019","4218.91","4236.88","4202.85","4203.65","0"
"SAPT","26-Nov-2019","102.05","102.83","101.77","102.69","0"
"SAPU","26-Nov-2019","3723.85","3739.08","3706.92","3708.46","0"
"SAQA","26-Nov-2019","4405.16","4440.11","4401.48","4435.42","0"
"SAQE","26-Nov-2019","3540.1","3566.02","3537.52","3565.01","0"
"SAUE","26-Nov-2019","149.49","149.53","148.28","148.71","0"
"SBAI","26-Nov-2019","111.94","111.94","109.05","110.06","0"
"SBER","26-Nov-2019","43.18","43.18","42.83","42.96","0"
"SBES","26-Nov-2019","1378.78","1389.03","1372.63","1372.83","0"
"SBFD","26-Nov-2019","64.28","89.28","64.28","89.28","0"
"SBFI","26-Nov-2019","60.71","64.28","60.71","64.28","0"
"SBIX","26-Nov-2019","365.4","365.4","362.92","364.91","144130800"
"SBNP","26-Nov-2019","2656.22","2680.23","2656.22","2668.32","0"
"SBOF","26-Nov-2019","64.28","64.28","64.28","64.28","0"
"SBOH","26-Nov-2019","71.42","71.42","71.42","71.42","0"
"SBSE","26-Nov-2019","2159.67","2174.23","2152.55","2161.9","0"
"SBSU","26-Nov-2019","1786.59","1798.31","1781.63","1788.85","0"
"SBTH","26-Nov-2019","75","78.57","75","75","0"
"SBTR","26-Nov-2019","47.59","47.59","47.21","47.35","0"
"SBTW","26-Nov-2019","50","64.28","50","60.71","0"
"SBUP","26-Nov-2019","5227.84","5264.11","5215.94","5257.6","0"
"SCBR","26-Nov-2019","54.88","54.96","54.21","54.31","0"
"SCII","26-Nov-2019","73.71","73.96","73.27","73.46","0"
"SCIR","26-Nov-2019","203.33","206.08","202.6","206.04","0"
"SCIS","26-Nov-2019","196.24","198.89","195.54","198.85","0"
"SCIT","26-Nov-2019","365.83","370.85","364.53","370.71","0"
"SCPC","26-Nov-2019","2468.35","2488.86","2468.35","2473.62","0"
"SCRC","26-Nov-2019","3802.03","3840.48","3794.59","3795.33","0"
"SCRE","26-Nov-2019","5351.35","5388.13","5309.66","5319.25","0"
"SCSC","26-Nov-2019","3376.46","3394.31","3369.33","3384.82","0"
"SCSE","26-Nov-2019","3576.79","3596.75","3566.73","3576.79","0"
"SCUT","26-Nov-2019","1459.45","1469.3","1454.49","1467.17","0"
"SCWI","26-Nov-2019","195.79","197.57","195.16","195.81","0"
"SCWP","26-Nov-2019","332.15","333.6","331.77","333.28","0"
"SCYE","26-Nov-2019","109.8","110.07","109.78","110.02","0"
"SCYI","26-Nov-2019","132.2","132.53","132.17","132.46","0"
"SDDE","26-Nov-2019","570.46","570.46","567.62","568.74","0"
"SDEW","26-Nov-2019","1538.69","1545.51","1535.77","1542.54","0"
"SDIP","26-Nov-2019","107.41","107.77","107.22","107.59","0"
"SDIS","26-Nov-2019","120.74","121.15","120.53","120.95","0"
"SDIT","26-Nov-2019","132.77","133.22","132.55","133","0"
"SDPI","26-Nov-2019","1587.61","1592.48","1583.3","1588.2","0"
"SDTI","26-Nov-2019","1940.41","1946.5","1935.61","1941.6","0"
"SDTR","26-Nov-2019","1412.25","1424.64","1409.77","1424.11","0"
"SDTS","26-Nov-2019","1022.31","1022.7","1020.56","1022.6","0"
"SDTT","26-Nov-2019","1242.2","1242.2","1239.38","1241.85","0"
"SEAN","26-Nov-2019","841.4","843.47","833.59","834.15","0"
"SEBI","26-Nov-2019","2150.37","2156.25","2142.93","2145.82","0"
"SECA","26-Nov-2019","236.38","237.63","235.8","237.55","0"
"SECB","26-Nov-2019","228.73","229.93","228.16","229.86","0"
"SECC","26-Nov-2019","411.44","413.66","410.49","413.53","0"
"SEFD","26-Nov-2019","57.14","75","14.28","25","0"
"SEFI","26-Nov-2019","60.71","64.28","28.57","32.14","0"
"SEIB","26-Nov-2019","2654.23","2661.54","2644.61","2648.06","0"
"SEIE","26-Nov-2019","259.65","262.15","259.62","262.15","0"
"SEIT","26-Nov-2019","192.22","193.78","191.91","193.78","0"
"SEIU","26-Nov-2019","242.98","245.39","242.93","245.24","0"
"SEMT","26-Nov-2019","1466.06","1473.28","1450.8","1452.96","0"
"SEOF","26-Nov-2019","46.42","46.42","32.14","32.14","0"
"SEOH","26-Nov-2019","32.14","32.14","28.57","28.57","0"
"SETH","26-Nov-2019","25","25","21.42","21.42","0"
"SETW","26-Nov-2019","39.28","50","32.14","32.14","0"
"SFFD","26-Nov-2019","89.55","94.02","74.62","83.58","0"
"SFFI","26-Nov-2019","86.56","88.05","86.56","88.05","0"
"SFOF","26-Nov-2019","85.07","86.56","83.58","83.58","0"
"SFOH","26-Nov-2019","82.08","82.08","79.1","80.59","0"
"SFTH","26-Nov-2019","83.58","83.58","82.08","82.08","0"
"SFTR","26-Nov-2019","1596.91","1602.65","1592.4","1600.53","0"
"SFTW","26-Nov-2019","88.05","89.55","77.61","86.56","0"
"SG0A","26-Nov-2019","265.84","265.84","264.14","265.03","0"
"SG0B","26-Nov-2019","61.24","61.24","60.85","61.05","0"
"SG0C","26-Nov-2019","666.59","666.59","662.33","664.56","0"
"SG0D","26-Nov-2019","30.58","30.58","30.32","30.41","0"
"SG0E","26-Nov-2019","332.87","332.87","330.11","331.06","0"
"SG0F","26-Nov-2019","420.82","422.86","419.47","421.91","0"
"SG0G","26-Nov-2019","370.11","371.91","368.93","371.07","0"
"SG0H","26-Nov-2019","4028.87","4048.43","4016.33","4039.29","0"
"SG0I","26-Nov-2019","334.67","337.77","333.51","337.33","0"
"SG1A","26-Nov-2019","764.22","771.29","761.56","770.28","0"
"SG1B","26-Nov-2019","336.4","336.4","331.3","334.73","0"
"SG1C","26-Nov-2019","7.67","7.67","7.55","7.63","0"
"SG1D","26-Nov-2019","83.59","83.59","82.32","83.17","0"
"SG1E","26-Nov-2019","109.83","111.33","109.8","110.91","0"
"SG1F","26-Nov-2019","22.97","23.29","22.97","23.2","0"
"SG1G","26-Nov-2019","48.82","49.48","48.8","49.3","0"
"SG1H","26-Nov-2019","149.87","150.22","148.35","148.94","0"
"SG1I","26-Nov-2019","63.14","63.28","62.5","62.75","0"
"SG1J","26-Nov-2019","269.76","272.26","268.82","271.9","0"
"SG2A","26-Nov-2019","532.93","538.38","531.31","537.95","0"
"SG2B","26-Nov-2019","389.99","393.97","388.81","393.66","0"
"SG2C","26-Nov-2019","570.75","576.58","569.02","576.13","0"
"SG2D","26-Nov-2019","102.04","104.98","102.04","104.32","0"
"SG2E","26-Nov-2019","8.72","8.97","8.72","8.92","0"
"SG2F","26-Nov-2019","31.33","32.23","31.33","32.03","0"
"SG2G","26-Nov-2019","91.56","91.68","88.94","89.98","0"
"SG2H","26-Nov-2019","7.57","7.58","7.36","7.44","0"
"SG2I","26-Nov-2019","38.34","38.39","37.24","37.68","0"
"SG2J","26-Nov-2019","76.96","77.13","76.2","76.48","0"
"SG3A","26-Nov-2019","505.25","511.97","504.13","509.99","0"
"SG3B","26-Nov-2019","3629.15","3677.4","3621.11","3663.17","0"
"SG3C","26-Nov-2019","314.34","314.34","311.86","312.28","0"
"SG3D","26-Nov-2019","5.89","5.89","5.84","5.85","0"
"SG3E","26-Nov-2019","64.2","64.2","63.69","63.78","0"
"SG3F","26-Nov-2019","93.62","94.1","93.08","93.83","0"
"SG3G","26-Nov-2019","37.12","37.32","36.91","37.21","0"
"SG3H","26-Nov-2019","266.62","268","265.08","267.23","0"
"SG3I","26-Nov-2019","317.93","320.89","316.72","320.12","0"
"SG3J","26-Nov-2019","415.87","421.4","414.95","419.77","0"
"SG4A","26-Nov-2019","489.01","493.56","487.15","492.38","0"
"SG4B","26-Nov-2019","312.97","315.41","312.13","315.27","0"
"SG4C","26-Nov-2019","91.88","92.59","91.63","92.55","0"
"SG4D","26-Nov-2019","165.55","166.87","165.14","166.79","0"
"SG4E","26-Nov-2019","121.29","122.38","120.91","122.18","0"
"SG4F","26-Nov-2019","475.25","479.55","473.78","478.77","0"
"SG4G","26-Nov-2019","167.72","168.04","166.27","167.3","0"
"SG4H","26-Nov-2019","110.47","110.68","109.52","110.2","0"
"SG4I","26-Nov-2019","140.25","140.55","139.04","139.91","0"
"SG4J","26-Nov-2019","172.61","174.22","171.96","173.8","0"
"SG5A","26-Nov-2019","364.68","370.94","364.68","368.75","0"
"SG5B","26-Nov-2019","533.72","542.87","533.72","539.67","0"
"SG5C","26-Nov-2019","852.23","855.37","848.1","854.33","0"
"SG5D","26-Nov-2019","112.44","112.86","111.9","112.72","0"
"SG5E","26-Nov-2019","763.72","768.48","761.89","767.33","0"
"SG5F","26-Nov-2019","334.46","334.46","330.96","332.24","0"
"SG5G","26-Nov-2019","19.34","19.34","19.14","19.22","0"
"SG5H","26-Nov-2019","210.62","210.62","208.43","209.22","0"
"SG5I","26-Nov-2019","235.88","238.58","235.42","237.79","0"
"SG5J","26-Nov-2019","540.83","550.11","540.83","546.86","0"
"SG6A","26-Nov-2019","829.16","838.63","827.53","835.86","0"
"SG6B","26-Nov-2019","164.67","166.63","164.31","166.14","0"
"SG6C","26-Nov-2019","1182.92","1197.04","1180.38","1193.47","0"
"SG6D","26-Nov-2019","136.68","136.68","133.92","135.53","0"
"SG6E","26-Nov-2019","12.42","12.42","12.17","12.32","0"
"SG6F","26-Nov-2019","18.18","18.18","17.82","18.03","0"
"SG6G","26-Nov-2019","289.57","292.2","285.45","291","0"
"SG6H","26-Nov-2019","175.52","177.11","173.02","176.38","0"
"SG6I","26-Nov-2019","316.32","319.19","311.82","317.88","0"
